"","date","retail_recreation","grocery_pharmacy","public_transport","workplaces","residential"
"623069",2021-04-20,-39.4285714285714,9,-53.2857142857143,-32.1428571428571,11.1428571428571
"623070",2021-04-21,-39.2857142857143,9,-53.2857142857143,-31.8571428571429,11.1428571428571
"623071",2021-04-22,-39,9.14285714285714,-53,-31.5714285714286,11
"623072",2021-04-23,-38.5714285714286,9.71428571428571,-52.7142857142857,-31.2857142857143,10.8571428571429
"623073",2021-04-24,-38.4285714285714,10.4285714285714,-52.1428571428571,-31,10.5714285714286
"623074",2021-04-25,-37.5714285714286,11.7142857142857,-50.5714285714286,-30.7142857142857,10
"623075",2021-04-26,-36.8571428571429,12.5714285714286,-49.8571428571429,-30.4285714285714,9.71428571428571
"623076",2021-04-27,-36.8571428571429,12.7142857142857,-50,-30.2857142857143,9.71428571428571
"623077",2021-04-28,-37,12.8571428571429,-50.2857142857143,-30.1428571428571,9.71428571428571
"623078",2021-04-29,-37.1428571428571,13.2857142857143,-50.5714285714286,-30.1428571428571,9.85714285714286
"623079",2021-04-30,-37.1428571428571,13.5714285714286,-50.5714285714286,-30.4285714285714,10
"623080",2021-05-01,-37.1428571428571,13.5714285714286,-51.2857142857143,-30.8571428571429,10.1428571428571
"623081",2021-05-02,-37.1428571428571,12.8571428571429,-51.5714285714286,-31,10.1428571428571
"623082",2021-05-03,-38.8571428571429,10.4285714285714,-54.7142857142857,-37.4285714285714,12.2857142857143
"623083",2021-05-04,-38.4285714285714,11.1428571428571,-54.7142857142857,-38,12.2857142857143
"623084",2021-05-05,-38.4285714285714,11.1428571428571,-54.8571428571429,-38,12.2857142857143
"623085",2021-05-06,-38.1428571428571,10.8571428571429,-54.7142857142857,-37.8571428571429,12.1428571428571
"623086",2021-05-07,-38.1428571428571,10.4285714285714,-54.7142857142857,-37.4285714285714,12
"623087",2021-05-08,-38.2857142857143,10,-54.8571428571429,-36.8571428571429,12.1428571428571
"623088",2021-05-09,-38.8571428571429,9.71428571428571,-55.8571428571429,-36.8571428571429,12.5714285714286
"623089",2021-05-10,-36.4285714285714,12,-52.8571428571429,-30.1428571428571,10.4285714285714
"623090",2021-05-11,-35.1428571428571,12.1428571428571,-51.8571428571429,-29.1428571428571,10
"623091",2021-05-12,-33.8571428571429,12.8571428571429,-51,-28.8571428571429,9.85714285714286
"623092",2021-05-13,-32.7142857142857,13.4285714285714,-50.2857142857143,-28.5714285714286,9.57142857142857
"623093",2021-05-14,-31.8571428571429,14,-49.7142857142857,-28.4285714285714,9.28571428571429
"623094",2021-05-15,-31.1428571428571,14.2857142857143,-49.1428571428571,-28.5714285714286,9
"623095",2021-05-16,-30,15.1428571428571,-47.2857142857143,-28,8.42857142857143
"623096",2021-05-17,-28.1428571428571,16.1428571428571,-46.1428571428571,-27.8571428571429,8.28571428571429
"623097",2021-05-18,-26.8571428571429,16.5714285714286,-45.5714285714286,-27.7142857142857,8.28571428571429
"623098",2021-05-19,-25.2857142857143,17.2857142857143,-44.5714285714286,-27.4285714285714,8
"623099",2021-05-20,-25.4285714285714,17.1428571428571,-45.2857142857143,-27.4285714285714,8.42857142857143
"623100",2021-05-21,-25,17.4285714285714,-45.1428571428571,-27.2857142857143,8.57142857142857
"623101",2021-05-22,-23.4285714285714,18.5714285714286,-43.1428571428571,-26.2857142857143,8.28571428571429
"623102",2021-05-23,-22.8571428571429,18.5714285714286,-43.4285714285714,-26.2857142857143,8.57142857142857
"623103",2021-05-24,-23.4285714285714,18.7142857142857,-43.5714285714286,-26.2857142857143,8.57142857142857
"623104",2021-05-25,-24,18.8571428571429,-43.7142857142857,-26.2857142857143,8.57142857142857
"623105",2021-05-26,-24.2857142857143,19,-43.5714285714286,-26.2857142857143,8.57142857142857
"623106",2021-05-27,-23.4285714285714,19.5714285714286,-42.7142857142857,-26.1428571428571,8.28571428571429
"623107",2021-05-28,-22.8571428571429,20,-42.2857142857143,-26.1428571428571,8.14285714285714
"623108",2021-05-29,-23.1428571428571,20,-42.1428571428571,-26,7.85714285714286
"623109",2021-05-30,-22.4285714285714,21.4285714285714,-39.5714285714286,-25.7142857142857,7
"623110",2021-05-31,-21.5714285714286,22.4285714285714,-39.1428571428571,-26.1428571428571,6.85714285714286
"623111",2021-06-01,-20.4285714285714,23.4285714285714,-38.4285714285714,-26.5714285714286,6.71428571428571
"623112",2021-06-02,-20.2857142857143,23.5714285714286,-38.8571428571429,-27,6.85714285714286
"623113",2021-06-03,-19.2857142857143,24.4285714285714,-38,-27.4285714285714,6.57142857142857
"623114",2021-06-04,-18.5714285714286,24.8571428571429,-37.4285714285714,-28.1428571428571,6.28571428571429
"623115",2021-06-05,-18.2857142857143,24.8571428571429,-37.4285714285714,-28.4285714285714,6.14285714285714
"623116",2021-06-06,-17.8571428571429,24.2857142857143,-37.7142857142857,-28.4285714285714,6
"623117",2021-06-07,-16.5714285714286,22.4285714285714,-38.2857142857143,-34.5714285714286,6.42857142857143
"623118",2021-06-08,-16.1428571428571,22.1428571428571,-38.7142857142857,-35.2857142857143,6.28571428571429
"623119",2021-06-09,-15.4285714285714,21.8571428571429,-38.2857142857143,-35.4285714285714,6
"623120",2021-06-10,-15,21.2857142857143,-38.2857142857143,-35.4285714285714,5.85714285714286
"623121",2021-06-11,-14.5714285714286,20.5714285714286,-38.2857142857143,-35,5.57142857142857
"623122",2021-06-12,-13.8571428571429,20,-37.8571428571429,-34.1428571428571,5.42857142857143
"623123",2021-06-13,-13.4285714285714,19.5714285714286,-37.7142857142857,-33.2857142857143,5.28571428571429
"623124",2021-06-14,-14.1428571428571,21,-37.1428571428571,-27.1428571428571,4.71428571428571
"623125",2021-06-15,-14.2857142857143,20.7142857142857,-36.8571428571429,-26.2857142857143,4.71428571428571
"623126",2021-06-16,-14,20.8571428571429,-36.8571428571429,-26,4.57142857142857
"623127",2021-06-17,-13.7142857142857,21,-37,-25.8571428571429,4.42857142857143
"623128",2021-06-18,-13.5714285714286,20.8571428571429,-37,-25.8571428571429,4.42857142857143
"623129",2021-06-19,-13.1428571428571,21.1428571428571,-37,-25.7142857142857,4.42857142857143
"623130",2021-06-20,-12.4285714285714,21.2857142857143,-37.7142857142857,-25.2857142857143,4.57142857142857
"623131",2021-06-21,-12.4285714285714,21,-37.8571428571429,-25.2857142857143,4.57142857142857
"623132",2021-06-22,-12.4285714285714,20.7142857142857,-38,-25.4285714285714,4.57142857142857
"623133",2021-06-23,-12.8571428571429,20.2857142857143,-38.4285714285714,-25.5714285714286,4.71428571428571
"623134",2021-06-24,-13.1428571428571,19.8571428571429,-38.7142857142857,-25.7142857142857,4.85714285714286
"623135",2021-06-25,-13.2857142857143,19.7142857142857,-39.1428571428571,-25.7142857142857,5
"623136",2021-06-26,-13.5714285714286,19,-39.5714285714286,-25.5714285714286,5
"623137",2021-06-27,-13.5714285714286,18.7142857142857,-39.1428571428571,-25.4285714285714,4.85714285714286
"623138",2021-06-28,-13.1428571428571,18.7142857142857,-39,-25.8571428571429,4.71428571428571
"623139",2021-06-29,-13,18.5714285714286,-38.8571428571429,-26.2857142857143,4.42857142857143
"623140",2021-06-30,-12,18.8571428571429,-38.1428571428571,-26.5714285714286,4
"623141",2021-07-01,-11.4285714285714,19,-37.7142857142857,-27,3.85714285714286
"623142",2021-07-02,-11.4285714285714,19,-37.5714285714286,-27.5714285714286,3.85714285714286
"623143",2021-07-03,-11.5714285714286,19.1428571428571,-37.8571428571429,-27.4285714285714,4.14285714285714
"623144",2021-07-04,-12,18.5714285714286,-38.8571428571429,-27.5714285714286,4.57142857142857
"623145",2021-07-05,-11.7142857142857,18.7142857142857,-38.8571428571429,-27.7142857142857,4.71428571428571
"623146",2021-07-06,-11.7142857142857,18.7142857142857,-39.4285714285714,-27.8571428571429,5.28571428571429
"623147",2021-07-07,-11.5714285714286,18.7142857142857,-39.5714285714286,-28,5.71428571428571
"623148",2021-07-08,-11.2857142857143,18.7142857142857,-39.5714285714286,-28,5.85714285714286
"623149",2021-07-09,-11,18.5714285714286,-39.5714285714286,-28,5.85714285714286
"623150",2021-07-10,-10.4285714285714,18.7142857142857,-38.7142857142857,-27.8571428571429,5.57142857142857
"623151",2021-07-11,-10.5714285714286,19,-38.8571428571429,-27.5714285714286,5.57142857142857
"623152",2021-07-12,-10.4285714285714,19,-38.8571428571429,-27.8571428571429,5.57142857142857
"623153",2021-07-13,-9.42857142857143,19.4285714285714,-38.1428571428571,-28,5.28571428571429
"623154",2021-07-14,-9,19.7142857142857,-37.7142857142857,-28.1428571428571,5.14285714285714
"623155",2021-07-15,-8.71428571428571,20,-37.2857142857143,-28.2857142857143,5
"623156",2021-07-16,-8.42857142857143,20.5714285714286,-36.5714285714286,-28.4285714285714,4.71428571428571
"623157",2021-07-17,-9.14285714285714,21.1428571428571,-35.8571428571429,-28.7142857142857,4.42857142857143
"623158",2021-07-18,-8.71428571428571,22.1428571428571,-33.8571428571429,-28.5714285714286,3.85714285714286
"623159",2021-07-19,-8.42857142857143,23.2857142857143,-33,-28.7142857142857,3.57142857142857
"623160",2021-07-20,-8.28571428571429,24.2857142857143,-32.2857142857143,-29,3.42857142857143
"623161",2021-07-21,-8.42857142857143,24.8571428571429,-31.8571428571429,-29.2857142857143,3.28571428571429
"623162",2021-07-22,-8.42857142857143,25.1428571428571,-31.5714285714286,-29.4285714285714,3.28571428571429
"623163",2021-07-23,-8.42857142857143,25,-31.4285714285714,-29.5714285714286,3.42857142857143
"623164",2021-07-24,-7.71428571428571,24.7142857142857,-31.4285714285714,-29.2857142857143,3.57142857142857
"623165",2021-07-25,-7.14285714285714,24.2857142857143,-31,-29,3.57142857142857
"623166",2021-07-26,-7,23.4285714285714,-31.2857142857143,-29.1428571428571,3.85714285714286
"623167",2021-07-27,-6.85714285714286,22.2857142857143,-31.8571428571429,-29.2857142857143,4.14285714285714
"623168",2021-07-28,-6.57142857142857,21.5714285714286,-32.5714285714286,-29.4285714285714,4.42857142857143
"623169",2021-07-29,-6,21.1428571428571,-32.7142857142857,-29.7142857142857,4.57142857142857
"623170",2021-07-30,-5.57142857142857,20.8571428571429,-33,-30,4.85714285714286
"623171",2021-07-31,-5.14285714285714,20.4285714285714,-33.1428571428571,-30.1428571428571,4.85714285714286
"623172",2021-08-01,-3.71428571428571,19.7142857142857,-32.8571428571429,-29.8571428571429,5
"623173",2021-08-02,-3.28571428571429,17.8571428571429,-33.7142857142857,-34.5714285714286,5.85714285714286
"623174",2021-08-03,-2.57142857142857,18.5714285714286,-33.2857142857143,-34.8571428571429,5.71428571428571
"623175",2021-08-04,-2.28571428571429,18.5714285714286,-32.7142857142857,-35,5.71428571428571
"623176",2021-08-05,-2.85714285714286,18,-33.2857142857143,-35.1428571428571,6
"623177",2021-08-06,-2.85714285714286,17.5714285714286,-33.1428571428571,-35.1428571428571,6
"623178",2021-08-07,-3.28571428571429,17,-33.8571428571429,-34.8571428571429,6.42857142857143
"623179",2021-08-08,-4,16.8571428571429,-34.4285714285714,-34.5714285714286,6.71428571428571
"623180",2021-08-09,-4,18.2857142857143,-33.4285714285714,-29.7142857142857,6
"623181",2021-08-10,-4.28571428571429,17.4285714285714,-33.2857142857143,-29.1428571428571,6
"623182",2021-08-11,-4.14285714285714,17.2857142857143,-33.2857142857143,-28.8571428571429,5.85714285714286
"623183",2021-08-12,-3.42857142857143,17.5714285714286,-32.5714285714286,-28.4285714285714,5.57142857142857
"623184",2021-08-13,-3.14285714285714,17.8571428571429,-32.2857142857143,-28.1428571428571,5.42857142857143
"623185",2021-08-14,-2.85714285714286,17.8571428571429,-31.7142857142857,-28,5.28571428571429
"623186",2021-08-15,-2.71428571428571,18,-31.4285714285714,-27.8571428571429,5.14285714285714
"623187",2021-08-16,-2.71428571428571,18,-31.1428571428571,-27.7142857142857,5
"623188",2021-08-17,-2.71428571428571,18,-31.2857142857143,-27.7142857142857,5
"623189",2021-08-18,-2.71428571428571,17.8571428571429,-31,-27.2857142857143,5
"623190",2021-08-19,-2.71428571428571,17.8571428571429,-30.8571428571429,-27,4.85714285714286
"623191",2021-08-20,-3,17.4285714285714,-31,-26.8571428571429,5
"623192",2021-08-21,-2.57142857142857,17.5714285714286,-30.8571428571429,-26.7142857142857,4.85714285714286
"623193",2021-08-22,-2.57142857142857,17.1428571428571,-30.4285714285714,-26.5714285714286,4.85714285714286
"623194",2021-08-23,-2.28571428571429,17.1428571428571,-30,-26.4285714285714,4.71428571428571
"623195",2021-08-24,-2,17.2857142857143,-29.5714285714286,-26.1428571428571,4.42857142857143
"623196",2021-08-25,-1.57142857142857,17.8571428571429,-29.2857142857143,-26.1428571428571,4.28571428571429
"623197",2021-08-26,-1.28571428571429,18.2857142857143,-28.8571428571429,-26.1428571428571,4.14285714285714
"623198",2021-08-27,-0.428571428571429,19,-28.1428571428571,-25.8571428571429,3.71428571428571
"623199",2021-08-28,0,19.4285714285714,-27,-25.5714285714286,3.42857142857143
"623200",2021-08-29,0.428571428571429,20.5714285714286,-27.4285714285714,-25.7142857142857,3.28571428571429
"623201",2021-08-30,0.571428571428571,21.2857142857143,-27.5714285714286,-25.2857142857143,3.28571428571429
"623202",2021-08-31,0.142857142857143,21.7142857142857,-27.8571428571429,-24.8571428571429,3.42857142857143
"623203",2021-09-01,-0.714285714285714,21.5714285714286,-28.1428571428571,-24.2857142857143,3.42857142857143
"623204",2021-09-02,-1.57142857142857,21.4285714285714,-28.5714285714286,-23.5714285714286,3.42857142857143
"623205",2021-09-03,-2,21.2857142857143,-28.7142857142857,-22.8571428571429,3.42857142857143
"623206",2021-09-04,-1.85714285714286,21.1428571428571,-29.2857142857143,-22.8571428571429,3.71428571428571
"623207",2021-09-05,-1.85714285714286,21.1428571428571,-29.2857142857143,-22.8571428571429,4
"623208",2021-09-06,-2.71428571428571,20.4285714285714,-29,-22.4285714285714,3.85714285714286
"623209",2021-09-07,-2.57142857142857,20.2857142857143,-28.1428571428571,-22.1428571428571,3.57142857142857
"623210",2021-09-08,-2.85714285714286,20.1428571428571,-28.1428571428571,-22,3.57142857142857
"623211",2021-09-09,-3,19.8571428571429,-28,-21.8571428571429,3.57142857142857
"623212",2021-09-10,-2.85714285714286,19.8571428571429,-27.7142857142857,-21.7142857142857,3.42857142857143
"623213",2021-09-11,-3,19.4285714285714,-27.1428571428571,-21.7142857142857,3.42857142857143
"623214",2021-09-12,-3.28571428571429,19,-27.1428571428571,-22,3.42857142857143
"623215",2021-09-13,-3.85714285714286,18.8571428571429,-27.4285714285714,-21.8571428571429,3.57142857142857
"623216",2021-09-14,-4.71428571428571,18.2857142857143,-27.8571428571429,-21.7142857142857,3.71428571428571
"623217",2021-09-15,-4.71428571428571,18.1428571428571,-27.5714285714286,-21.5714285714286,3.57142857142857
"623218",2021-09-16,-4.71428571428571,18,-27.2857142857143,-21.5714285714286,3.57142857142857
"623219",2021-09-17,-4.85714285714286,17.7142857142857,-27.4285714285714,-21.7142857142857,3.71428571428571
"623220",2021-09-18,-4.71428571428571,17.8571428571429,-27.7142857142857,-22.1428571428571,3.57142857142857
"623221",2021-09-19,-4.42857142857143,18.1428571428571,-27.5714285714286,-22.2857142857143,3.42857142857143
"623222",2021-09-20,-4.14285714285714,18.1428571428571,-27.1428571428571,-22,3.28571428571429
"623223",2021-09-21,-4.28571428571429,18,-27,-21.5714285714286,3.28571428571429
"623224",2021-09-22,-4.28571428571429,17.8571428571429,-26.8571428571429,-20.8571428571429,3.28571428571429
"623225",2021-09-23,-4.14285714285714,17.8571428571429,-26.4285714285714,-20.2857142857143,3.14285714285714
"623226",2021-09-24,-4.14285714285714,18,-26,-19.7142857142857,3
"623227",2021-09-25,-4.14285714285714,18,-26,-19.5714285714286,3
"623228",2021-09-26,-5,17.2857142857143,-26.7142857142857,-19.7142857142857,3.28571428571429
"623229",2021-09-27,-5,17.2857142857143,-26.7142857142857,-19.5714285714286,3.28571428571429
"623230",2021-09-28,-5.14285714285714,17.2857142857143,-26.8571428571429,-19.2857142857143,3.28571428571429
"623231",2021-09-29,-5.42857142857143,17.1428571428571,-27,-19.4285714285714,3.28571428571429
"623232",2021-09-30,-5.71428571428571,17,-27.4285714285714,-19.4285714285714,3.42857142857143
"623233",2021-10-01,-5.57142857142857,17,-27.5714285714286,-19.2857142857143,3.42857142857143
"623234",2021-10-02,-5.28571428571429,17.2857142857143,-28.2857142857143,-19.4285714285714,3.57142857142857
"623235",2021-10-03,-4.85714285714286,17.5714285714286,-28.2857142857143,-19.5714285714286,3.42857142857143
"623236",2021-10-04,-5.28571428571429,17.1428571428571,-28.5714285714286,-19.4285714285714,3.42857142857143
"623237",2021-10-05,-5,17.4285714285714,-28.5714285714286,-19.4285714285714,3.28571428571429
"623238",2021-10-06,-5.14285714285714,17.4285714285714,-28.8571428571429,-19.2857142857143,3.42857142857143
"623239",2021-10-07,-5.28571428571429,17.2857142857143,-28.7142857142857,-19.1428571428571,3.42857142857143
"623240",2021-10-08,-5.42857142857143,17.1428571428571,-28.5714285714286,-19,3.42857142857143
"623241",2021-10-09,-5.42857142857143,17,-28.2857142857143,-19,3.42857142857143
"623242",2021-10-10,-4.85714285714286,17.1428571428571,-27.7142857142857,-19.1428571428571,3.28571428571429
"623243",2021-10-11,-4.71428571428571,17.4285714285714,-27.4285714285714,-18.8571428571429,3.28571428571429
"623244",2021-10-12,-4.85714285714286,17.1428571428571,-27.1428571428571,-18.5714285714286,3.28571428571429
"623245",2021-10-13,-4.71428571428571,17,-26.7142857142857,-18.4285714285714,3.14285714285714
"623246",2021-10-14,-4.71428571428571,17,-26.7142857142857,-18.1428571428571,3
"623247",2021-10-15,-4.57142857142857,16.5714285714286,-26.8571428571429,-18,3
"623248",2021-10-16,-4.71428571428571,15.8571428571429,-27,-18.1428571428571,3.14285714285714
"623249",2021-10-17,-5,15.2857142857143,-27.4285714285714,-18.1428571428571,3.42857142857143
"623250",2021-10-18,-5,14.7142857142857,-27.5714285714286,-18,3.42857142857143
"623251",2021-10-19,-5.14285714285714,14.1428571428571,-27.8571428571429,-18,3.57142857142857
"623252",2021-10-20,-5,13.8571428571429,-28,-18,3.57142857142857
"623253",2021-10-21,-4.14285714285714,14,-27.7142857142857,-18,3.57142857142857
"623254",2021-10-22,-3.85714285714286,14.1428571428571,-27.5714285714286,-18.2857142857143,3.57142857142857
"623255",2021-10-23,-4,14.2857142857143,-27.5714285714286,-18.7142857142857,3.42857142857143
"623256",2021-10-24,-2.57142857142857,13.5714285714286,-26.7142857142857,-18.7142857142857,3
"623257",2021-10-25,-0.714285714285714,12.1428571428571,-28.1428571428571,-25.8571428571429,4.28571428571429
"623258",2021-10-26,0.285714285714286,12.5714285714286,-28.2857142857143,-27.8571428571429,4.57142857142857
"623259",2021-10-27,0.571428571428571,12,-28.8571428571429,-29.5714285714286,5.14285714285714
"623260",2021-10-28,0.857142857142857,11.4285714285714,-29.2857142857143,-31.4285714285714,5.57142857142857
"623261",2021-10-29,1,11.1428571428571,-29.7142857142857,-32.8571428571429,6
"623262",2021-10-30,1.28571428571429,11.5714285714286,-29.4285714285714,-32.2857142857143,6
"623263",2021-10-31,-1,12.7142857142857,-30.2857142857143,-32.1428571428571,6.42857142857143
"623264",2021-11-01,-3.14285714285714,14.1428571428571,-28.8571428571429,-25.1428571428571,5.28571428571429
"623265",2021-11-02,-3.85714285714286,14.2857142857143,-28.5714285714286,-23,5
"623266",2021-11-03,-4.14285714285714,15,-28,-21.1428571428571,4.57142857142857
"623267",2021-11-04,-5,15.2857142857143,-27.7142857142857,-19.1428571428571,4.28571428571429
"623268",2021-11-05,-5.57142857142857,15.4285714285714,-27.1428571428571,-17.4285714285714,4.14285714285714
"623269",2021-11-06,-5.85714285714286,14.8571428571429,-27.7142857142857,-17.5714285714286,4.42857142857143
"623270",2021-11-07,-4.57142857142857,14.5714285714286,-27.1428571428571,-17.8571428571429,4.42857142857143
"623271",2021-11-08,-4.42857142857143,14.8571428571429,-27,-17.7142857142857,4.42857142857143
"623272",2021-11-09,-4.57142857142857,14.4285714285714,-27.1428571428571,-17.7142857142857,4.57142857142857
"623273",2021-11-10,-4.57142857142857,14.2857142857143,-27,-17.5714285714286,4.57142857142857
"623274",2021-11-11,-4.42857142857143,14,-26.8571428571429,-17.7142857142857,4.71428571428571
"623275",2021-11-12,-4.57142857142857,14,-27.1428571428571,-17.7142857142857,4.71428571428571
"623276",2021-11-13,-4.28571428571429,14,-26.4285714285714,-17.7142857142857,4.71428571428571
"623277",2021-11-14,-4.57142857142857,14,-26.4285714285714,-17.8571428571429,4.71428571428571
"623278",2021-11-15,-4.28571428571429,14,-26.2857142857143,-17.8571428571429,4.71428571428571
"623279",2021-11-16,-4.28571428571429,14,-26.4285714285714,-17.8571428571429,4.71428571428571
"623280",2021-11-17,-4.14285714285714,14.1428571428571,-26.7142857142857,-18,4.85714285714286
"623281",2021-11-18,-4.14285714285714,14.4285714285714,-27,-18,4.85714285714286
"623282",2021-11-19,-3.71428571428571,14.5714285714286,-26.8571428571429,-18.1428571428571,4.85714285714286
"623283",2021-11-20,-3.85714285714286,14.7142857142857,-27.4285714285714,-18.2857142857143,4.85714285714286
"623284",2021-11-21,-3.42857142857143,14.7142857142857,-27,-18.4285714285714,4.85714285714286
"623285",2021-11-22,-3.14285714285714,14.7142857142857,-27,-18.5714285714286,5
"623286",2021-11-23,-3,14.7142857142857,-27,-18.8571428571429,5.14285714285714
"623287",2021-11-24,-3.28571428571429,14.5714285714286,-27.2857142857143,-19.1428571428571,5.28571428571429
"623288",2021-11-25,-3,14.8571428571429,-27.4285714285714,-19.4285714285714,5.42857142857143
"623289",2021-11-26,-3,15.4285714285714,-27.7142857142857,-19.7142857142857,5.57142857142857
"623290",2021-11-27,-3,15.2857142857143,-27.7142857142857,-19.7142857142857,5.71428571428571
"623291",2021-11-28,-3.28571428571429,15,-28,-19.5714285714286,5.85714285714286
"623292",2021-11-29,-3,15.1428571428571,-28.2857142857143,-19.7142857142857,5.85714285714286
"623293",2021-11-30,-3.14285714285714,15.1428571428571,-28.7142857142857,-19.7142857142857,5.85714285714286
"623294",2021-12-01,-2.71428571428571,15.4285714285714,-28.7142857142857,-19.7142857142857,5.85714285714286
"623295",2021-12-02,-2.85714285714286,15.1428571428571,-29,-19.5714285714286,5.85714285714286
"623296",2021-12-03,-2.85714285714286,14.5714285714286,-29.1428571428571,-19.4285714285714,5.85714285714286
"623297",2021-12-04,-2.71428571428571,14.8571428571429,-29.1428571428571,-19.1428571428571,5.85714285714286
"623298",2021-12-05,-2.14285714285714,15.1428571428571,-29.5714285714286,-18.8571428571429,5.71428571428571
"623299",2021-12-06,-1.85714285714286,16,-29.8571428571429,-19,5.71428571428571
"623300",2021-12-07,-6.14285714285714,12,-32.8571428571429,-21.8571428571429,7.42857142857143
"623301",2021-12-08,-6.57142857142857,11.7142857142857,-34.1428571428571,-23,7.85714285714286
"623302",2021-12-09,-6.14285714285714,12.2857142857143,-34.1428571428571,-22.7142857142857,7.71428571428571
"623303",2021-12-10,-5.71428571428571,12.5714285714286,-34.1428571428571,-22.2857142857143,7.57142857142857
"623304",2021-12-11,-5.28571428571429,12.8571428571429,-33.8571428571429,-21.4285714285714,7.42857142857143
"623305",2021-12-12,-5.42857142857143,12.7142857142857,-34.1428571428571,-20.7142857142857,7.57142857142857
"623306",2021-12-13,-4.71428571428571,12.5714285714286,-33.8571428571429,-20.1428571428571,7.42857142857143
"623307",2021-12-14,1.42857142857143,17.7142857142857,-30.1428571428571,-16.8571428571429,5.57142857142857
"623308",2021-12-15,3.71428571428571,19,-28.1428571428571,-15.2857142857143,4.85714285714286
"623309",2021-12-16,5.14285714285714,19.7142857142857,-27.4285714285714,-15.2857142857143,4.71428571428571
"623310",2021-12-17,6.14285714285714,20.4285714285714,-27.1428571428571,-15.1428571428571,4.57142857142857
"623311",2021-12-18,7,21.2857142857143,-26,-15,4.42857142857143
"623312",2021-12-19,8.57142857142857,22.4285714285714,-25.1428571428571,-14,4.14285714285714
"623313",2021-12-20,11.1428571428571,24.7142857142857,-24.8571428571429,-14.2857142857143,4.14285714285714
"623314",2021-12-21,14,27.4285714285714,-24.5714285714286,-15,4.14285714285714
"623315",2021-12-22,17,31.2857142857143,-24.4285714285714,-16.4285714285714,4.28571428571429
"623316",2021-12-23,20.5714285714286,37,-24.2857142857143,-20.1428571428571,4.71428571428571
"623317",2021-12-24,18.1428571428571,38.2857142857143,-27.2857142857143,-26.8571428571429,6.57142857142857
"623318",2021-12-25,4.28571428571429,22.1428571428571,-37.7142857142857,-37.5714285714286,8.57142857142857
"623319",2021-12-26,-4.42857142857143,13.5714285714286,-42,-44.2857142857143,9.28571428571429
"623320",2021-12-27,-9.14285714285714,7,-45.1428571428571,-51.8571428571429,11.1428571428571
"623321",2021-12-28,-13.4285714285714,1.42857142857143,-48,-58.8571428571429,13
"623322",2021-12-29,-18.4285714285714,-4.71428571428571,-50.7142857142857,-64,14.7142857142857
"623323",2021-12-30,-25.4285714285714,-12.8571428571429,-54.1428571428571,-66.7142857142857,16.4285714285714
"623324",2021-12-31,-27.1428571428571,-15.5714285714286,-54.8571428571429,-66.5714285714286,16.8571428571429
"623325",2022-01-01,-22.7142857142857,-9.57142857142857,-50.8571428571429,-63.7142857142857,16.7142857142857
"623326",2022-01-02,-18.8571428571429,-3.85714285714286,-49.4285714285714,-60.5714285714286,17
"623327",2022-01-03,-19.4285714285714,-2.14285714285714,-49.7142857142857,-60.1428571428571,17.4285714285714
"623328",2022-01-04,-21.1428571428571,-1,-49.5714285714286,-55.8571428571429,16.8571428571429
"623329",2022-01-05,-23.1428571428571,-0.857142857142857,-49.5714285714286,-52.2857142857143,16.4285714285714
"623330",2022-01-06,-25,-1.42857142857143,-49.2857142857143,-47.7142857142857,15.7142857142857
"623331",2022-01-07,-25.8571428571429,-3,-48.7142857142857,-42.8571428571429,15
"623332",2022-01-08,-20.4285714285714,4.57142857142857,-46.2857142857143,-37.1428571428571,14.4285714285714
"623333",2022-01-09,-20.4285714285714,4.85714285714286,-46.5714285714286,-35.8571428571429,14.4285714285714
"623334",2022-01-10,-21.2857142857143,5.42857142857143,-45.4285714285714,-29.2857142857143,12.8571428571429
"623335",2022-01-11,-21.7142857142857,5.14285714285714,-45,-26.8571428571429,12.1428571428571
"623336",2022-01-12,-21.5714285714286,5,-44.5714285714286,-24.7142857142857,11.4285714285714
"623337",2022-01-13,-20.4285714285714,5.71428571428571,-43.8571428571429,-23.5714285714286,10.8571428571429
"623338",2022-01-14,-18.8571428571429,6.85714285714286,-42.7142857142857,-22.4285714285714,10.1428571428571
"623339",2022-01-15,-17.7142857142857,8,-41.8571428571429,-21.4285714285714,9.42857142857143
"623340",2022-01-16,-16.2857142857143,8.57142857142857,-41.1428571428571,-20.8571428571429,9
"623341",2022-01-17,-15.8571428571429,8.71428571428571,-40.7142857142857,-20.2857142857143,8.71428571428571
"623342",2022-01-18,-15.7142857142857,8.42857142857143,-40.4285714285714,-19.7142857142857,8.57142857142857
"623343",2022-01-19,-15.2857142857143,8.57142857142857,-40,-19.1428571428571,8.28571428571429
"623344",2022-01-20,-14.7142857142857,8.71428571428571,-39.4285714285714,-18.5714285714286,8
"623345",2022-01-21,-14.2857142857143,8.71428571428571,-39,-18.1428571428571,7.71428571428571
"623346",2022-01-22,-13.2857142857143,8.14285714285714,-38.4285714285714,-17.7142857142857,7.42857142857143
"623347",2022-01-23,-12.8571428571429,8,-37.7142857142857,-17.2857142857143,7.14285714285714
"623348",2022-01-24,-12.2857142857143,8,-37.1428571428571,-17,7
"623349",2022-01-25,-11.4285714285714,8.42857142857143,-36.5714285714286,-16.7142857142857,6.71428571428571
"623350",2022-01-26,-10.7142857142857,8.28571428571429,-36.2857142857143,-16.4285714285714,6.57142857142857
